passenger_count,trip_distance,PULocationID,DOLocationID,trip_duration,fare_amount
1,0.76,173,56,8.7,6.5
5,0.73,42,41,4.016666666666667,5.0
1,1.85,235,69,15.283333333333333,10.5
1,1.06,75,74,4.083333333333333,5.5
1,4.09,95,92,11.383333333333333,13.5
1,1.62,166,42,8.916666666666666,8.5
1,1.68,78,167,9.583333333333334,8.5
1,2.52,74,236,11.6,10.5
1,7.0,95,61,22.9,23.0
1,7.6,33,88,23.866666666666667,24.0
1,2.32,74,236,12.766666666666667,10.5
6,3.66,74,239,15.0,13.5
1,0.85,52,40,6.533333333333333,5.5
1,2.13,254,259,12.166666666666666,10.0
2,2.6,226,129,20.05,14.0
1,9.0,95,137,22.066666666666666,28.0
1,17.44,41,215,62.416666666666664,54.5
1,1.77,41,236,9.866666666666667,9.0
1,0.01,41,41,0.06666666666666667,2.5
1,0.93,74,152,6.266666666666667,6.0
1,4.17,166,41,26.15,19.0
1,2.8,41,168,17.633333333333333,13.5
1,6.5,75,68,23.55,23.0
1,1.84,95,28,8.5,8.5
3,2.39,75,142,10.116666666666667,9.5
1,0.68,41,74,4.716666666666667,5.0
1,1.16,244,116,7.366666666666666,7.0
1,1.85,166,74,9.983333333333333,9.0
1,6.0,75,243,32.71666666666667,25.0
1,2.28,116,41,14.783333333333333,11.5
1,0.98,52,181,6.333333333333333,6.0
1,1.85,130,197,11.866666666666667,9.5
1,4.58,41,50,16.583333333333332,17.0
2,1.91,75,237,11.133333333333333,10.0
1,2.18,74,262,9.616666666666667,9.5
2,1.16,97,49,8.283333333333333,7.0
1,3.73,116,239,14.316666666666666,14.0
1,2.78,75,163,11.016666666666667,11.0
1,23.96,32,39,40.2,66.5
1,1.2,75,236,7.15,6.5
2,6.04,76,257,63.7,39.0
1,1.31,75,238,3.2666666666666666,5.5
2,6.99,130,82,32.85,26.0
1,1.22,41,151,10.983333333333333,8.5
2,27.71,7,39,40.03333333333333,73.5
1,1.38,75,74,4.583333333333333,6.0
1,1.2,223,223,4.2,5.5
1,0.92,75,151,5.583333333333333,6.0
1,21.74,167,252,135.26666666666668,104.5
1,0.61,74,74,2.95,4.5
1,1.35,41,151,8.15,7.5
1,4.0,42,262,12.133333333333333,13.5
1,3.49,75,233,17.166666666666668,14.5
1,1.05,74,42,8.883333333333333,7.0
1,2.01,74,263,13.483333333333333,11.0
1,8.66,191,197,50.13333333333333,37.0
1,1.3,75,41,7.216666666666667,7.0
1,1.1,69,159,9.666666666666666,9.0
1,1.98,95,95,8.45,8.5
5,2.21,236,239,14.116666666666667,11.5
5,1.16,95,95,8.25,7.5
1,2.25,236,140,10.083333333333334,9.5
4,4.63,74,213,13.883333333333333,15.5
1,7.49,41,200,17.6,23.0
1,5.03,168,182,31.533333333333335,25.5
1,15.87,155,106,58.016666666666666,54.5
1,3.22,152,236,15.766666666666667,13.0
1,0.15,25,25,0.05,10.0
1,2.29,41,194,10.75,10.0
1,4.4,116,236,19.183333333333334,17.0
1,1.38,95,102,7.6,7.5
1,1.5,74,75,9.483333333333333,8.0
2,4.72,179,164,29.15,21.0
1,1.2,41,41,7.833333333333333,7.5
1,0.56,41,42,3.216666666666667,4.5
1,4.39,129,102,18.5,25.0
1,4.03,119,74,18.266666666666666,15.5
1,4.27,41,161,13.266666666666667,14.5
2,1.04,95,95,4.9,6.0
1,3.94,166,143,14.133333333333333,14.5
1,7.47,75,220,26.366666666666667,25.0
1,2.31,74,151,14.166666666666666,11.5
5,5.06,43,224,17.75,18.0
1,4.81,112,162,32.31666666666667,22.5
1,1.63,75,24,12.616666666666667,9.0
1,5.3,41,68,43.36666666666667,28.5
1,3.06,75,140,15.7,13.5
1,1.64,74,24,10.2,8.5
1,4.89,75,179,16.1,17.5
1,2.0,166,116,8.55,9.0
1,0.67,74,74,3.7,4.5
1,2.84,226,255,11.8,12.0
1,2.94,7,260,9.7,11.5
2,2.2,82,129,13.566666666666666,10.5
3,1.0,74,75,12.6,9.0
1,0.7,97,97,5.366666666666666,5.5
1,0.8,130,215,3.6333333333333333,10.0
1,1.98,244,116,11.05,9.5
1,21.55,132,185,81.66666666666667,70.0
2,2.4,65,61,15.566666666666666,12.0
1,2.0,166,42,12.133333333333333,10.0
1,7.28,130,37,30.483333333333334,26.0
1,10.91,75,198,35.85,35.0
1,2.4,181,89,11.483333333333333,10.5
1,0.65,75,41,3.1333333333333333,4.5
1,5.3,74,233,31.983333333333334,22.5
1,0.9,74,75,3.783333333333333,5.0
1,3.0,166,142,13.633333333333333,12.5
1,11.03,256,264,60.5,43.5
1,1.4,75,151,8.916666666666666,8.0
1,26.8,81,86,74.35,79.5
1,5.7,41,234,43.9,28.5
1,4.64,95,98,14.266666666666667,15.5
2,1.52,166,75,8.716666666666667,7.5
1,1.19,74,75,3.7666666666666666,5.5
1,1.5,74,43,6.866666666666666,7.0
1,4.6,116,136,14.65,16.0
1,1.8,159,212,10.966666666666667,12.0
1,0.84,41,24,5.683333333333334,5.5
1,1.4,236,263,7.566666666666666,7.5
1,1.26,41,42,6.366666666666666,6.5
1,0.47,24,151,2.183333333333333,4.0
1,1.28,112,80,5.0,6.0
1,2.22,42,236,9.85,9.5
1,2.19,43,141,175.88333333333333,8.0
1,0.4,75,236,2.6166666666666667,4.0
1,0.86,41,116,4.633333333333334,5.5
1,2.59,74,238,12.466666666666667,11.0
1,1.21,74,42,6.9,6.5
1,1.74,95,196,11.283333333333333,9.5
1,1.25,166,238,7.633333333333334,7.0
1,4.8,235,250,29.3,20.0
1,1.06,166,41,9.216666666666667,7.5
1,6.59,7,196,22.8,22.0
1,0.9,116,116,6.5,6.5
1,1.04,41,74,7.45,6.5
1,2.41,74,238,13.233333333333333,11.0
1,1.16,75,74,4.483333333333333,6.0
1,2.35,41,244,11.483333333333333,10.5
1,3.77,41,147,23.033333333333335,20.0
1,1.42,74,43,6.5,7.0
1,3.35,74,140,12.5,12.5
1,1.2,43,236,7.466666666666667,7.0
2,0.52,166,41,3.95,4.5
1,4.1,75,116,16.116666666666667,15.0
1,0.28,74,41,5.616666666666666,5.5
1,2.98,95,216,9.95,12.0
1,0.47,121,131,11.9,23.0
1,7.61,146,62,41.016666666666666,29.0
2,12.0,130,255,23.4,34.5
1,0.74,21,22,5.566666666666666,5.5
1,2.14,74,116,9.983333333333333,9.5
1,1.98,75,74,7.05,8.0
2,22.38,89,213,51.61666666666667,62.0
1,2.53,42,168,33.65,15.0
1,2.25,43,163,10.933333333333334,10.5
1,4.69,42,141,10.6,15.0
3,1.31,83,129,7.966666666666667,7.5
1,4.15,126,235,30.933333333333334,20.5
1,1.34,42,152,9.683333333333334,8.0
1,1.21,75,41,10.55,8.5
1,1.97,74,236,11.966666666666667,9.5
1,1.57,196,160,10.966666666666667,8.5
1,0.81,75,74,3.466666666666667,4.5
1,16.5,61,86,59.78333333333333,55.0
1,17.53,169,93,39.88333333333333,53.0
1,11.7,52,138,22.083333333333332,33.0
1,4.63,75,68,23.016666666666666,18.0
1,2.8,74,237,8.983333333333333,10.0
1,1.4,43,236,7.416666666666667,7.5
6,1.49,116,166,6.183333333333334,7.5
1,0.88,41,42,2.9,5.0
1,3.54,95,131,9.033333333333333,12.0
2,6.7,65,76,51.0,33.5
1,2.54,95,121,14.4,12.0
1,4.21,41,169,25.433333333333334,19.0
1,0.98,42,41,5.983333333333333,6.0
6,1.12,75,74,2.6666666666666665,5.0
1,1.94,75,152,10.283333333333333,9.0
1,4.87,74,50,24.35,19.0
1,1.83,24,74,14.733333333333333,11.0
1,2.49,41,119,11.183333333333334,11.0
1,9.12,56,224,25.116666666666667,27.5
1,2.32,166,74,18.966666666666665,13.5
1,2.84,166,142,13.616666666666667,12.0
1,3.62,85,149,14.266666666666667,13.5
1,1.09,43,238,5.7,6.5
1,15.3,65,1,40.46666666666667,75.0
1,12.7,33,29,50.55,42.0
1,1.83,74,236,17.916666666666668,12.0
1,9.4,65,7,23.3,29.0
1,0.2,97,65,1.15,3.0
1,0.81,75,74,4.083333333333333,5.0
1,15.28,93,114,35.483333333333334,45.0
1,1.1,41,75,8.333333333333334,7.0
1,3.36,95,131,15.266666666666667,13.5
1,1.61,41,74,8.366666666666667,7.5
1,8.17,159,31,46.55,34.0
1,3.32,130,205,12.266666666666667,12.0
1,3.46,74,239,13.8,13.0
1,0.9,42,42,7.266666666666667,6.0
1,6.3,244,236,19.616666666666667,21.0
1,3.91,97,79,24.833333333333332,18.0
1,1.57,42,41,6.05,7.0
1,4.95,97,35,26.816666666666666,20.0
1,5.35,102,82,43.63333333333333,28.5
1,2.66,75,141,10.65,10.5
1,7.6,95,132,15.016666666666667,22.5
1,1.91,41,75,12.366666666666667,10.0
1,1.42,25,65,12.85,9.5
1,0.4,74,74,2.4833333333333334,3.5
1,12.66,19,248,101.35,74.0
1,1.76,74,75,10.183333333333334,8.5
1,1.0,74,41,8.116666666666667,7.0
1,1.88,95,28,8.85,9.0
1,4.9,42,235,30.35,21.0
1,1.7,65,66,13.883333333333333,10.0
1,3.3,74,239,16.516666666666666,13.5
1,8.77,7,130,16.15,26.0
1,0.97,152,42,5.4,6.0
1,2.27,74,236,16.55,12.5
1,2.6,74,238,15.55,12.0
1,2.26,74,262,11.4,10.0
1,1.35,166,42,7.516666666666667,7.0
6,1.33,75,74,8.1,7.5
1,0.61,7,7,6.8,5.5
1,3.06,74,141,24.4,16.5
1,2.78,52,148,15.883333333333333,13.0
1,2.18,95,160,9.616666666666667,9.0
1,1.98,95,95,12.733333333333333,10.0
1,7.74,197,225,89.58333333333333,56.0
1,4.97,130,130,47.56666666666667,30.0
1,1.45,167,147,10.6,9.0
1,13.31,165,193,48.38333333333333,43.0
6,2.92,188,37,13.133333333333333,12.0
1,3.88,41,143,17.516666666666666,15.0
2,2.76,244,247,14.4,12.5
1,20.35,41,132,65.58333333333333,52.0
1,4.1,116,239,11.283333333333333,14.5
1,1.5,75,74,8.55,8.0
1,1.85,65,49,16.7,11.5
1,3.0,25,231,18.766666666666666,14.0
1,1.92,130,10,11.366666666666667,9.0
1,3.6,159,94,34.93333333333333,22.0
1,0.6,42,116,4.316666666666666,4.5
1,1.4,42,41,7.95,7.5
1,8.86,116,211,29.866666666666667,29.0
1,0.68,42,42,5.2,5.5
6,2.69,166,159,14.433333333333334,12.0
1,11.93,49,197,24.25,34.5
1,2.0,75,152,14.9,11.5
1,0.9,65,34,6.0,6.0
1,1.23,75,74,5.533333333333333,6.5
1,12.38,19,130,92.25,65.0
1,0.5,166,166,3.4166666666666665,4.5
1,1.92,74,166,9.05,9.0
1,0.84,116,42,4.733333333333333,5.0
1,1.72,41,166,12.633333333333333,10.0
5,11.72,181,132,44.61666666666667,40.5
1,18.46,75,132,30.116666666666667,52.0
1,0.97,43,236,7.983333333333333,6.0
1,8.6,116,7,22.3,27.0
1,4.85,24,229,32.583333333333336,23.0
1,2.39,41,43,11.116666666666667,10.5
1,1.49,75,74,6.65,7.0
6,1.94,41,238,11.566666666666666,10.0
1,3.34,97,144,13.616666666666667,12.5
1,2.3,74,116,12.483333333333333,10.0
1,3.0,74,141,15.6,12.5
1,2.28,57,82,10.6,10.0
1,0.93,129,129,6.133333333333334,6.5
1,1.63,196,95,7.283333333333333,13.0
1,6.11,43,68,24.15,22.5
1,3.7,74,239,16.733333333333334,15.0
1,10.81,75,49,29.283333333333335,32.5
1,5.83,244,142,17.45,20.0
1,2.4,95,82,13.05,11.5
1,0.58,75,75,7.6,6.5
3,0.91,42,41,8.966666666666667,7.5
1,3.58,43,234,27.65,19.0
1,4.14,42,142,25.533333333333335,18.0
1,0.9,41,75,7.85,7.0
1,4.09,74,239,18.783333333333335,16.0
1,5.22,42,140,9.916666666666666,16.0
1,4.46,75,186,19.85,17.0
1,1.29,74,75,7.566666666666666,7.0
1,3.12,65,188,15.35,13.0
1,1.12,75,74,3.0833333333333335,5.0
1,17.08,244,26,59.166666666666664,54.5
1,2.15,166,238,8.2,8.5
1,1.62,75,43,11.216666666666667,9.0
1,4.48,166,161,27.15,19.5
1,1.01,95,134,7.8,6.5
1,2.0,74,166,11.666666666666666,9.5
2,1.67,167,248,9.816666666666666,8.5
1,0.98,42,42,7.95,7.0
2,2.8,166,237,11.45,11.0
1,2.42,7,202,12.316666666666666,10.5
1,1.99,74,24,11.583333333333334,10.0
1,1.38,42,74,9.016666666666667,8.0
1,1.9,166,75,19.616666666666667,13.0
1,5.35,7,186,15.95,30.0
1,2.64,61,256,11.45,10.5
1,2.09,61,189,13.35,11.0
1,0.5,152,116,2.283333333333333,4.0
1,1.95,74,236,12.866666666666667,10.0
2,2.88,95,93,16.683333333333334,12.5
1,3.47,97,255,15.733333333333333,13.5
1,1.25,75,74,3.1,5.5
1,3.21,244,151,17.333333333333332,14.5
1,2.64,65,211,12.833333333333334,12.0
1,3.56,97,37,22.6,16.0
1,1.42,247,69,8.883333333333333,8.0
1,1.84,74,263,8.466666666666667,8.5
1,5.7,152,161,17.933333333333334,19.0
1,1.98,74,236,10.783333333333333,9.5
4,8.84,150,35,57.916666666666664,41.0
1,3.57,75,50,20.183333333333334,15.5
1,2.51,74,151,11.8,10.5
1,2.24,33,195,11.233333333333333,9.5
1,29.14,265,213,50.18333333333333,78.0
1,0.79,7,7,6.616666666666666,6.0
1,1.34,33,25,9.6,7.5
2,20.01,213,181,68.76666666666667,60.0
1,1.94,82,57,15.5,11.0
1,6.82,129,37,26.016666666666666,23.5
1,2.33,74,236,11.216666666666667,9.5
1,0.67,74,75,4.116666666666666,4.5
1,2.83,134,131,9.866666666666667,10.5
1,2.36,236,161,15.866666666666667,12.0
1,0.83,74,41,2.8833333333333333,4.5
1,7.48,166,79,34.86666666666667,26.5
1,2.03,25,195,8.733333333333333,8.5
1,2.21,97,181,14.283333333333333,11.5
1,2.21,41,116,22.466666666666665,14.0
1,2.9,74,244,22.583333333333332,15.5
2,1.04,250,248,6.966666666666667,6.5
1,2.13,74,238,9.633333333333333,9.0
1,0.5,52,33,3.3833333333333333,4.0
1,5.02,42,230,23.883333333333333,19.5
1,13.91,83,145,46.266666666666666,45.5
1,2.61,75,42,12.033333333333333,11.0
1,1.39,75,262,8.616666666666667,7.5
1,5.6,244,143,15.116666666666667,18.5
3,1.52,82,82,7.4,7.0
1,2.09,74,236,7.016666666666667,8.0
1,0.57,42,74,4.333333333333333,5.0
1,1.96,42,74,14.616666666666667,11.0
1,3.27,75,168,19.816666666666666,15.0
1,5.08,244,238,24.2,20.5
1,0.96,42,42,6.566666666666666,6.5
1,9.5,7,87,26.266666666666666,29.5
5,0.28,166,152,3.316666666666667,4.0
1,4.03,260,138,9.95,13.5
5,1.68,75,74,8.25,8.0
1,1.4,59,20,9.866666666666667,8.5
1,3.31,95,131,13.566666666666666,13.5
1,0.96,260,260,6.883333333333334,6.5
1,3.1,129,138,12.666666666666666,9.2
1,1.57,129,173,10.116666666666667,8.5
1,3.7,127,244,7.783333333333333,12.5
1,2.21,95,258,11.5,9.5
1,30.59,159,23,44.833333333333336,82.0
1,4.07,42,143,19.6,16.0
1,4.08,41,100,21.9,16.5
1,0.83,41,74,7.333333333333333,6.5
1,2.69,127,244,12.6,12.0
2,4.1,260,138,10.616666666666667,14.0
1,1.96,159,42,12.9,10.5
1,1.1,42,42,5.75,6.0
1,7.33,244,140,18.65,23.0
1,2.6,248,167,16.466666666666665,12.5
1,0.84,75,74,6.916666666666667,6.0
1,2.5,7,226,13.716666666666667,11.0
1,1.13,82,196,6.716666666666667,7.0
1,1.39,25,189,10.533333333333333,8.0
1,2.07,75,42,15.85,11.5
1,8.11,75,45,26.483333333333334,26.5
1,3.39,166,143,19.6,15.0
1,1.92,95,28,7.666666666666667,8.5
1,6.76,189,21,31.65,24.5
3,0.69,166,24,6.15,6.0
1,2.92,42,119,9.95,11.0
1,1.63,74,168,6.666666666666667,7.5
1,3.27,52,17,22.483333333333334,17.0
1,1.3,75,74,6.416666666666667,7.0
1,3.85,166,168,27.566666666666666,19.0
3,0.46,75,43,4.716666666666667,5.0
1,1.41,74,75,4.35,6.0
2,3.07,82,223,16.233333333333334,13.5
1,2.09,146,223,11.166666666666666,10.0
1,1.14,128,241,6.116666666666666,5.5
1,13.31,35,130,46.4,42.5
1,0.4,228,181,3.566666666666667,4.5
1,0.97,74,75,3.966666666666667,5.0
2,1.36,65,181,13.2,9.5
1,1.9,33,49,19.316666666666666,12.5
1,1.13,74,43,5.9,6.0
2,1.2,75,238,13.816666666666666,9.5
1,6.34,42,116,21.583333333333332,22.5
2,1.22,65,189,11.45,8.5
1,7.5,42,100,19.233333333333334,23.0
1,0.98,7,193,6.35,6.5
1,30.03,265,14,58.9,81.5
1,3.52,74,239,21.55,16.0
1,4.14,116,126,16.133333333333333,15.0
1,0.99,42,42,5.483333333333333,5.5
1,7.15,92,157,26.466666666666665,24.5
1,2.15,75,166,11.016666666666667,10.0
1,1.04,33,40,4.333333333333333,5.5
1,10.01,202,87,111.9,66.0
1,1.88,74,166,12.766666666666667,10.0
5,5.01,75,169,22.15,17.5
1,2.04,41,244,9.65,9.0
1,0.71,41,41,5.85,5.5
1,1.6,74,152,8.1,8.0
2,1.02,196,56,15.316666666666666,10.5
1,5.73,185,78,109.75,61.0
1,1.15,166,238,4.583333333333333,5.5
1,1.8,75,239,9.9,9.0
1,4.4,243,159,27.05,19.5
5,2.5,189,195,13.366666666666667,11.0
1,1.38,75,43,11.566666666666666,9.5
1,0.86,78,60,4.016666666666667,7.0
1,1.2,65,40,8.816666666666666,7.0
1,3.35,74,140,17.283333333333335,13.5
1,2.26,74,151,20.616666666666667,13.0
1,2.47,41,263,14.183333333333334,11.5
1,5.5,244,238,12.233333333333333,17.5
1,1.55,173,82,9.766666666666667,8.0
1,4.15,235,254,17.5,16.0
1,2.42,41,239,14.6,11.5
1,2.9,74,262,11.15,11.0
1,0.89,75,262,7.083333333333333,6.5
1,1.68,75,43,10.216666666666667,8.5
1,2.08,95,102,12.8,11.0
1,2.76,18,240,13.333333333333334,12.0
1,3.25,75,143,11.25,12.0
1,1.07,212,182,94.88333333333334,50.0
1,2.4,65,61,14.183333333333334,11.5
1,1.0,82,56,7.816666666666666,7.0
1,0.76,260,83,5.466666666666667,5.5
1,2.5,74,43,14.65,11.0
1,1.16,24,75,5.566666666666666,6.0
1,2.29,74,263,11.183333333333334,10.0
1,0.6,43,75,8.383333333333333,6.5
1,1.1,42,74,7.933333333333334,7.0
1,1.4,74,75,13.733333333333333,10.0
1,0.65,42,42,4.65,5.0
1,6.99,75,127,48.083333333333336,32.5
2,2.5,166,143,12.933333333333334,11.0
1,1.71,75,263,8.683333333333334,8.0
1,1.39,75,238,6.783333333333333,7.0
1,0.9,82,83,4.166666666666667,5.0
1,1.92,152,42,9.75,8.5
1,4.7,74,7,21.2,19.0
1,1.87,43,239,8.633333333333333,8.5
1,2.7,41,140,14.45,12.5
1,1.9,65,189,9.5,9.0
1,2.57,25,225,17.8,13.0
1,4.65,244,151,12.266666666666667,16.0
2,3.85,129,138,8.166666666666666,13.0
1,0.68,159,168,5.65,5.5
1,5.65,41,186,29.9,22.0
1,3.0,65,89,16.45,13.5
1,8.6,129,95,31.366666666666667,30.0
1,4.28,7,157,11.783333333333333,14.5
1,2.77,7,129,14.016666666666667,15.0
2,3.57,171,93,9.45,12.5
2,0.56,42,42,2.7333333333333334,4.0
1,1.4,72,77,6.45,6.5
1,4.26,169,74,27.9,20.0
1,6.42,75,146,44.55,29.0
1,6.94,80,50,26.45,40.0
1,0.61,41,151,2.8833333333333333,4.0
1,1.4,260,7,6.966666666666667,7.0
1,3.0,75,140,16.1,13.0
1,20.32,10,231,86.03333333333333,67.5
1,0.95,42,41,6.116666666666666,6.0
1,1.34,74,75,5.966666666666667,6.5
1,3.9,159,20,23.383333333333333,16.5
1,1.8,75,74,9.033333333333333,8.5
1,1.46,41,166,8.533333333333333,7.5
2,3.41,41,47,27.133333333333333,18.0
2,4.09,75,164,22.466666666666665,17.0
1,8.3,185,241,76.71666666666667,48.0
1,6.91,42,182,19.766666666666666,22.0
3,1.58,75,263,8.2,8.0
1,2.78,254,18,16.683333333333334,12.0
1,1.45,134,197,9.916666666666666,8.0
1,3.23,75,42,17.366666666666667,14.0
1,3.0,74,239,11.916666666666666,11.5
1,3.21,74,141,13.55,12.0
1,5.19,244,239,13.233333333333333,17.0
1,0.76,95,95,3.783333333333333,4.5
1,6.5,95,226,20.45,21.0
3,1.41,75,41,6.466666666666667,7.0
1,10.84,74,51,29.816666666666666,32.0
1,2.02,74,263,9.8,9.0
1,1.78,75,166,13.033333333333333,10.0
1,2.04,166,75,11.133333333333333,10.0
1,0.64,43,75,5.45,5.5
1,2.8,41,262,15.25,13.0
4,1.2,75,74,11.216666666666667,8.5
1,1.58,74,75,8.7,8.0
1,3.8,121,16,13.6,24.5
1,2.5,83,7,9.183333333333334,10.0
1,0.71,24,238,2.566666666666667,4.5
1,1.93,166,239,8.95,9.0
1,4.18,74,243,11.266666666666667,14.0
1,1.48,89,155,7.116666666666666,7.5
1,1.23,247,167,9.483333333333333,7.5
1,1.8,95,135,11.316666666666666,9.5
1,2.98,42,263,19.366666666666667,14.5
6,1.79,75,140,12.316666666666666,10.0
1,1.0,24,238,5.366666666666666,6.0
1,4.6,74,244,10.9,15.0
1,3.57,74,243,13.55,14.0
1,0.57,74,75,2.4833333333333334,4.0
1,7.15,74,220,25.45,24.5
1,2.5,244,41,15.216666666666667,12.0
1,3.92,243,166,25.233333333333334,18.5
1,13.46,75,216,35.516666666666666,39.5
1,2.92,74,238,15.433333333333334,13.0
1,1.41,75,236,9.3,8.0
2,0.48,75,75,4.783333333333333,4.5
1,2.91,166,142,13.3,12.0
1,1.14,75,41,4.1,5.5
1,3.2,82,92,15.133333333333333,13.0
1,1.6,75,236,5.7,6.5
1,1.74,74,152,13.8,10.0
1,11.94,117,216,81.83333333333333,57.5
5,4.98,74,244,11.016666666666667,15.5
1,8.49,74,125,26.216666666666665,27.5
1,3.16,134,197,13.983333333333333,12.5
1,2.14,43,140,16.35,12.0
1,0.83,41,152,6.233333333333333,6.0
1,4.1,7,161,23.1,18.0
1,0.79,75,263,7.633333333333334,6.5
2,2.9,74,262,16.633333333333333,13.0
1,5.65,42,170,26.6,21.0
1,0.75,82,83,4.9,5.5
1,0.47,41,41,2.0833333333333335,3.5
1,9.87,62,14,70.53333333333333,47.0
1,8.54,24,138,23.533333333333335,27.5
1,4.07,33,188,19.283333333333335,16.0
1,1.82,181,228,13.266666666666667,10.5
1,1.26,42,247,10.7,8.0
2,19.03,126,265,39.05,53.0
1,0.69,43,238,2.65,4.5
1,1.0,25,40,6.25,6.0
1,6.46,181,22,25.816666666666666,35.0
1,2.4,74,236,15.35,12.0
1,19.38,10,136,88.76666666666667,75.5
1,5.96,263,243,22.266666666666666,21.5
1,1.9,65,61,14.133333333333333,11.0
1,2.18,82,7,6.85,9.0
1,6.7,166,220,23.316666666666666,23.0
1,8.45,166,138,30.133333333333333,29.5
1,0.04,74,74,0.38333333333333336,2.5
1,3.24,41,140,16.7,13.5
6,5.29,75,68,20.45,19.5
1,2.94,52,228,14.9,12.0
1,1.32,41,151,6.733333333333333,7.0
1,1.16,41,42,5.983333333333333,6.5
1,19.72,174,197,55.5,63.0
1,5.46,166,48,23.3,21.5
1,1.52,43,262,7.116666666666666,7.5
1,5.87,49,227,39.1,26.0
1,0.94,74,166,10.466666666666667,8.0
1,2.76,24,236,15.966666666666667,13.0
1,2.92,74,239,12.55,11.5
1,1.11,74,75,8.35,7.0
1,2.95,74,238,18.766666666666666,15.0
1,3.63,18,119,42.3,26.0
1,1.06,41,152,10.183333333333334,8.0
1,2.82,74,262,11.2,11.0
1,1.12,41,74,9.166666666666666,8.0
1,0.6,42,41,5.466666666666667,5.5
1,2.62,95,258,13.3,11.5
1,2.53,75,42,19.733333333333334,14.0
1,0.35,75,75,4.116666666666666,4.5
2,1.76,65,33,11.966666666666667,9.5
1,12.2,95,231,40.18333333333333,40.0
1,19.01,255,18,44.7,56.0
1,1.43,168,264,0.016666666666666666,8.5
1,5.14,95,124,21.366666666666667,19.0
1,0.7,166,41,4.183333333333334,5.0
1,3.08,43,140,22.883333333333333,15.5
1,4.7,7,48,23.0,19.0
1,13.8,126,235,41.11666666666667,44.5
1,1.05,82,82,7.4,6.5
2,0.73,75,263,5.266666666666667,5.5
1,8.24,244,265,16.0,23.5
1,1.63,75,238,5.966666666666667,7.0
1,4.09,74,143,29.216666666666665,20.5
1,11.75,196,231,33.45,37.0
1,0.4,42,42,2.933333333333333,4.0
1,1.03,74,42,8.7,7.0
1,0.15,56,56,1.5333333333333334,3.0
1,1.7,41,116,7.416666666666667,8.0
1,2.8,74,237,15.75,12.5
1,5.81,80,173,28.666666666666668,23.5
1,1.46,25,189,7.85,7.0
1,0.59,146,7,2.95,4.0
1,3.78,7,112,14.666666666666666,14.0
2,5.8,213,42,30.233333333333334,20.0
1,1.77,82,260,8.416666666666666,8.5
1,2.16,152,244,11.616666666666667,10.5
2,13.33,93,181,38.1,40.5
1,2.0,82,129,17.766666666666666,12.0
1,2.6,168,244,11.65,11.5
1,2.97,74,238,15.966666666666667,13.5
1,0.98,166,74,6.266666666666667,6.0
1,1.81,75,74,10.383333333333333,8.5
1,2.4,75,42,12.633333333333333,10.5
1,1.63,74,43,8.35,8.0
1,1.7,196,95,9.516666666666667,8.0
1,1.04,74,41,5.65,6.0
1,3.89,74,142,20.433333333333334,16.0
1,2.24,129,226,14.016666666666667,11.0
1,1.18,116,42,8.066666666666666,7.0
1,2.63,75,166,12.683333333333334,11.5
1,1.88,130,216,9.466666666666667,8.5
6,1.33,75,41,6.033333333333333,6.5
1,1.82,83,173,15.55,12.0
1,0.5,166,151,4.133333333333334,4.5
1,1.0,166,152,5.233333333333333,6.0
1,9.95,41,174,30.033333333333335,31.0
5,2.39,24,236,11.3,10.5
1,2.79,116,238,14.85,12.5
1,3.95,169,74,23.666666666666668,18.5
1,2.8,244,42,17.316666666666666,13.5
1,2.2,74,262,15.183333333333334,11.5
1,1.57,134,95,10.3,9.0
1,5.27,130,175,28.833333333333332,23.0
1,2.44,75,141,13.25,11.5
1,7.08,196,9,22.533333333333335,22.0
1,4.44,52,256,16.866666666666667,16.0
1,20.61,33,201,39.3,57.0
1,1.74,42,41,8.116666666666667,7.0
1,0.55,74,74,5.283333333333333,5.0
1,2.8,74,237,16.066666666666666,12.5
1,1.2,74,41,8.633333333333333,7.5
1,1.38,75,74,5.75,6.5
5,7.81,244,140,31.583333333333332,27.5
1,2.9,65,225,22.333333333333332,15.5
1,0.82,74,41,5.133333333333334,5.5
1,0.56,74,74,2.8666666666666667,4.0
1,2.55,74,238,11.116666666666667,10.5
1,2.13,74,263,12.4,10.0
1,1.54,74,166,9.6,8.5
1,0.31,42,42,1.6833333333333333,3.5
1,0.51,74,74,1.9166666666666667,4.0
1,4.08,25,177,26.433333333333334,19.5
1,1.73,43,141,8.55,8.0
1,5.92,33,137,19.683333333333334,20.5
1,2.43,33,261,11.033333333333333,10.5
1,1.58,74,75,10.1,8.0
1,10.33,223,249,31.116666666666667,33.0
1,1.04,42,42,13.15,6.5
1,1.59,74,166,9.116666666666667,8.0
1,18.71,20,197,54.28333333333333,60.0
1,0.8,74,75,7.033333333333333,6.5
1,3.0,75,42,19.783333333333335,14.5
2,1.4,42,75,9.583333333333334,8.0
2,3.31,225,25,52.61666666666667,30.5
1,1.74,74,75,10.95,9.0
1,12.25,7,195,59.31666666666667,42.5
1,3.34,65,255,12.533333333333333,13.5
1,6.16,244,142,20.633333333333333,21.5
1,0.9,181,189,11.55,8.5
1,3.11,244,42,10.566666666666666,11.5
1,1.28,74,41,8.0,7.5
1,2.36,95,102,14.1,11.0
2,3.9,41,140,38.06666666666667,24.0
